function	071A	077A	091A	100A	101A	218A	219A	220A	224A	242A	245A	246A	248A	073A	075A	081A	083A	085A	088A	097A	105A	106A	107A	215A	226A	227A	228A	235A
EC:1.3.5.1	9581.5	912.5	12170.66	29308.2	23352.06	9428.34	9651.14	13536.54	32134.82	42321.16	8018.46	14269.58	40551.5	3470.5	343.5	1516.5	2453.0	2407.98	4898.5	4505.06	1662.84	331.7	68.0	16741.5	7336.059999999999	7078.96	6913.34	3445.5
EC:1.3.5.2	205.42	85.42	3972.66	5522.77	5855.530000000001	3112.49	4438.0	2254.25	3473.75	3052.33	934.75	1502.87	1265.42	730.5899999999999	193.75	581.8299999999999	840.5	1409.07	1557.59	1130.36	913.5	320.34000000000003	341.16	72.25	3784.49	3641.08	3507.5	2400.42
EC:1.3.5.3	22.42	24.42	3906.66	5509.77	5838.530000000001	1739.9899999999998	4126.0	2018.75	1992.75	2027.33	875.75	1453.08	1149.92	727.5899999999999	272.75	576.8299999999999	840.5	1374.07	1517.59	1358.86	895.5	267.34000000000003	323.41	254.75000000000003	3505.66	3545.58	3485.5	2371.42
EC:1.3.5.4	44786.53999999999	29577.6	32272.72	47671.99	45627.65	18904.25	21832.16	22371.54	39397.78999999999	49724.16	15304.490000000002	21523.54	47294.5	47795.17999999999	38961.130000000005	33662.96	32643.0	29336.98	38173.48	35604.509999999995	36108.91	33284.18	39440.69	22956.94	33362.98	27334.92	25694.34	29319.34
EC:1.3.5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.5.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.7.11	0.0	0.0	0.0	0.0	0.0	9.0	4.0	7.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.7.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.7.7	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.7.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.7.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.8.1	183.0	7087.34	2478.0	846.34	35.0	8834.0	3033.66	7875.0	1023.33	1656.5	6870.32	1306.59	1537.32	2184.0	1401.0	475.0	414.5	114.5	471.5	1148.34	52.0	375.0	86.0	2359.0	570.5	371.0	96.0	34.0
EC:1.3.8.12	0.0	0.0	0.0	0.0	0.0	24.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
EC:1.3.8.2	4576.0	387.0	1949.5	9132.5	5817.0	760.0	306.0	2093.0	153.0	637.0	701.0	1261.0	696.0	52.0	29.0	314.0	398.0	575.0	237.0	50.0	0.0	13.0	0.0	67.0	0.0	0.0	0.0	23.0
EC:1.3.8.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.8.4	183.0	61.0	66.0	13.0	17.0	497.5	98.0	25.0	0.0	13.0	5.0	18.5	6.0	12.0	22.0	9.0	0.0	35.0	40.0	12.0	18.0	37.0	17.0	0.0	77.25	12.0	0.0	0.0
EC:1.3.8.6	4757.0	448.0	2015.5	9121.5	5834.0	1564.59	519.0	2128.34	155.0	639.0	716.0	1285.5	712.0	64.0	51.0	323.0	398.0	610.0	277.0	59.0	18.0	53.0	17.75	67.0	179.0	32.5	28.0	38.0
EC:1.3.8.7	423.0	165.0	171.0	26.0	34.0	1043.5	312.0	147.0	0.0	38.0	10.0	42.29	0.0	24.0	44.0	24.0	0.0	70.0	80.0	30.0	36.0	74.0	34.0	0.0	262.5	28.0	0.0	0.0
EC:1.3.8.8	0.0	0.0	0.0	0.0	0.0	278.0	94.0	14.0	0.0	18.0	0.0	32.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	31.0	0.0	30.0
EC:1.3.98.1	44654.53	32758.26	13177.240000000002	16693.9	18032.67	2201.1	2443.27	2641.0	17083.800000000003	21869.34	5168.530000000001	6466.8	21027.16	43172.0	44524.13	35692.05	32259.0	27924.87	34903.05	32925.369999999995	38422.07	37595.05	45360.87	12587.44	21770.6	14801.8	11665.0	24665.0
EC:1.3.99.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.99.16	855.0	280.0	293.0	65.0	85.0	396.0	96.0	0.0	0.0	8.0	0.0	5.0	0.0	60.0	110.0	39.0	0.0	175.0	200.0	58.34	90.0	209.0	85.0	0.0	36.0	16.0	0.0	0.0
EC:1.3.99.22	14127.12	18102.69	25992.06	29505.78	24146.23	53825.18000000001	21643.48	52877.95	26418.300000000003	33160.75	25010.9	17955.38	32796.06999999999	21564.43	9468.88	4106.71	4873.0	4563.51	12190.23	8848.099999999999	5735.32	5260.93	4165.6900000000005	27814.69	13663.15	12914.009999999998	10927.0	8410.59
EC:1.3.99.23	0.0	0.0	0.0	0.0	0.0	11.75	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.99.26	0.0	2780.26	2829.74	1162.4	547.6700000000001	604.27	2183.27	403.92	993.47	835.3399999999999	623.5300000000001	122.8	40.66	635.0	111.13	15.8	88.0	42.870000000000005	51.8	20.54	58.07	159.8	345.87	55.94	176.10000000000002	17.8	14.0	11.0
EC:1.3.99.27	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.99.28	0.0	2780.26	2829.74	1162.4	547.6700000000001	604.27	2183.27	403.92	993.47	835.3399999999999	623.5300000000001	122.8	40.66	635.0	111.13	15.8	88.0	42.870000000000005	51.8	20.54	58.07	159.8	345.87	55.94	176.10000000000002	17.8	14.0	11.0
EC:1.3.99.29	0.0	2780.26	2829.74	1162.4	547.6700000000001	604.27	2183.27	403.92	993.47	835.3399999999999	623.5300000000001	122.8	40.66	635.0	111.13	15.8	88.0	42.870000000000005	51.8	20.54	58.07	159.8	345.87	55.94	176.10000000000002	17.8	14.0	11.0
EC:1.3.99.31	0.0	2780.26	2829.74	1162.4	547.6700000000001	604.27	2183.27	403.92	993.47	835.3399999999999	623.5300000000001	122.8	40.66	635.0	111.13	15.8	88.0	42.870000000000005	51.8	20.54	58.07	159.8	345.87	55.94	176.10000000000002	17.8	14.0	11.0
EC:1.3.99.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.99.33	0.0	0.0	0.0	0.0	0.0	239.0	28.0	96.5	0.0	0.0	0.0	0.0	30.0	6748.5	22.0	4.0	310.0	0.0	129.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
EC:1.3.99.35	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.3.99.4	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
EC:1.3.99.5	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
EC:1.3.99.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.4.1.1	4657.2	1293.77	3606.73	9490.07	6000.0	2131.1	1124.9299999999998	5168.42	24839.38	35862.25	3619.37	7906.13	38213.67	6848.84	3322.8	1958.63	2223.0	2154.78	4373.64	2330.87	2795.98	3060.1400000000003	3342.36	10327.6	515.01	236.2	68.83	781.67
EC:1.4.1.11	7.0	0.0	124.0	0.0	0.0	821.0	534.0	166.0	787.33	588.5	228.0	46.0	0.0	0.0	0.0	8.0	0.0	0.0	16.0	28.0	0.0	10.0	0.0	64.0	10.0	7.0	2.0	0.0
EC:1.4.1.13	9784.7	12132.64	22738.86	32972.74	24346.06	50788.94	17048.9	54327.89	48590.47	65331.41	27543.68	24277.32	66518.82	16115.5	5172.4	2645.9	4091.500000000001	3210.83	8338.9	8128.83	3043.29	2874.7	571.6	34128.3	8427.23	8214.96	7077.34	3562.5
EC:1.4.1.14	9784.7	12132.64	22738.86	32972.74	24346.06	50788.94	17048.9	54327.89	48590.47	65331.41	27543.68	24277.32	66518.82	16115.5	5172.4	2645.9	4091.500000000001	3210.83	8338.9	8128.83	3043.29	2874.7	571.6	34128.3	8427.23	8214.96	7077.34	3562.5
EC:1.4.1.16	16.0	7233.17	4244.0	1386.67	253.5	21174.55	2715.73	20351.85	14910.58	20673.75	8347.06	7637.92	22657.16	6751.0	2956.0	519.0	598.5	94.25	2144.5	2373.67	677.75	724.6	20.5	13618.0	710.53	608.0	98.0	69.0
EC:1.4.1.18	0.0	0.0	0.0	0.0	0.0	59.0	27.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	12.0	0.0	0.0
EC:1.4.1.2	4768.33	448.0	2024.0	9227.0	5856.0	1299.75	466.0	2158.0	159.0	652.0	714.0	1266.25	943.5	73.0	154.0	343.0	400.0	618.0	280.0	79.0	52.0	120.0	49.0	67.0	139.25	16.0	2.0	25.0
EC:1.4.1.20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.4.1.21	0.0	4.0	0.0	219.85	207.86	554.66	104.75	77.0	0.0	6.0	9.0	0.0	3.0	1344.0	0.0	418.0	731.0	586.99	12.0	1310.86	0.0	0.0	0.0	182.5	112.0	44.0	6.0	30.0
EC:1.4.1.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.4.1.24	0.0	0.0	0.0	0.0	0.0	13.5	3.0	8.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
EC:1.4.1.3	16.0	4.0	0.0	219.85	207.86	268.08	37.75	26.0	0.0	178.0	105.0	20.0	2.0	9.0	103.0	424.0	671.0	586.99	0.0	1080.53	0.0	3.0	0.0	98.0	53.5	11.0	0.0	3.0
EC:1.4.1.4	35188.619999999995	34964.85	16929.4	13461.839999999998	16482.7	26636.31	9709.0	28136.27	35599.880000000005	45381.17	18647.84	17013.34	43394.740000000005	44995.59	41250.380000000005	30882.88	28770.0	24736.94	33700.14	31375.57	34470.57	33536.99	38991.03	28745.69	23167.54	17064.88	15229.5	23585.42
EC:1.4.1.9	163.0	46.0	77.0	13.0	17.0	280.75	88.0	34.0	2.0	8.0	2.0	6.5	2.0	12.0	22.0	7.0	0.0	35.0	40.0	12.0	18.0	37.0	17.0	0.0	72.0	12.0	0.0	3.0
EC:1.4.3.10	0.0	0.0	0.0	0.0	0.0	4.5	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.4.3.16	211.75	7135.42	7393.66	6547.27	5972.200000000001	10814.8	7385.07	10801.94	18251.99	23324.41	7570.969999999999	7713.96	21794.58	6575.25	1814.75	899.0	1258.0	757.49	3432.25	3415.7	845.09	526.6	71.0	11080.25	4254.03	4095.81	3687.34	1783.75
EC:1.4.3.19	185.0	61.0	64.0	37.0	17.0	537.5	99.0	58.0	0.0	15.0	0.0	18.79	6.0	12.0	22.0	9.0	0.0	35.0	40.0	12.67	18.0	37.0	17.75	0.0	66.0	41.5	0.0	30.0
EC:1.4.3.20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.4.3.21	19.75	8.25	4032.99	5660.85	5994.87	1707.58	4431.51	2180.01	2181.74	2132.49	922.24	1556.54	1241.76	19.75	19.25	418.0	669.0	591.74	1427.0	1074.36	556.51	19.0	12.75	2.75	3513.75	3792.74	3704.01	1742.75
EC:1.4.3.3	0.0	0.0	0.0	0.0	0.0	7.0	9.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.4.3.4	172.0	57.0	90.0	13.0	17.0	102.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	22.0	7.0	0.0	35.0	40.0	21.0	18.0	40.0	17.0	0.0	21.0	4.0	0.0	0.0
EC:1.4.3.5	375.42	131.42000000000002	4023.66	5535.77	5872.530000000001	3421.99	4438.0	2190.75	13334.75	18715.33	890.75	2159.87	18713.92	669.59	215.75	602.8299999999999	842.5	1444.07	1830.59	1934.53	1006.5	348.34000000000003	359.41	5862.75	3852.49	3648.58	3513.5	2432.42
EC:1.4.4.2	9418.15	12317.25	10183.83	23786.6	17489.53	9039.74	6392.17	12929.92	17022.91	23195.33	8923.58	14009.25	23424.75	6148.75	2216.25	1171.0	2281.0	2251.24	3250.75	2703.2	1268.67	1728.0	175.5	11701.75	4071.33	3536.38	3458.67	1715.75
EC:1.4.7.1	20.0	1538.17	3735.0	1335.67	253.5	18975.8	2480.33	17928.1	2610.5	2822.0	7627.16	3228.17	4416.66	3858.5	1753.5	523.0	420.5	119.5	1423.5	1259.34	407.5	461.6	54.0	5356.5	337.03	514.0	88.0	34.0
EC:1.4.9.1	0.0	0.0	17.0	0.0	0.0	96.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5	0.0	0.0	0.0
EC:1.4.9.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.4.99.5	489.0	138.0	153.0	39.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	66.0	21.0	0.0	105.0	120.0	27.0	54.0	111.0	51.0	0.0	0.0	0.0	0.0	0.0
EC:1.4.99.6	171.0	46.0	66.0	13.0	17.0	90.0	12.0	0.0	0.0	4.0	0.0	2.5	0.0	12.0	22.0	9.0	0.0	35.0	40.0	9.0	18.0	37.0	17.0	0.0	0.0	0.0	0.0	0.0
EC:1.5.1.1	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.5.1.10	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
EC:1.5.1.2	40162.15	35497.85	22072.9	22840.19	22541.56	27704.46	10384.9	28113.97	21971.800000000003	27784.92	17745.239999999998	14408.34	28356.840000000004	44869.59	41275.880000000005	31996.88	29757.5	26160.68	33589.64	32080.93	34305.32	33675.99	39143.53	21610.19	23208.54	17000.08	15241.5	23611.42
EC:1.5.1.20	645.42	1581.59	7808.66	6800.4400000000005	6109.030000000001	23370.290000000005	6632.23	22694.77	18487.33	23620.58	9583.31	8474.79	23470.58	5278.59	2190.75	1113.08	1410.0	1504.32	3890.34	3844.7	1591.25	866.19	398.66	13968.25	5802.19	5545.48	3880.5	4314.42
EC:1.5.1.21	163.0	46.0	51.0	13.0	17.0	29.5	0.0	0.0	0.0	0.0	0.0	2.5	0.0	12.0	22.0	7.0	0.0	35.0	40.0	9.0	18.0	37.0	17.0	0.0	0.0	0.0	0.0	0.0
EC:1.5.1.24	0.0	0.0	0.0	0.0	0.0	13.25	0.0	7.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.5.1.28	4576.0	429.0	2011.5	9132.5	5817.0	1980.17	631.0	2888.17	8451.0	12830.0	2737.0	1821.0	13509.0	131.0	29.0	318.0	398.0	575.0	256.0	64.5	31.0	18.0	0.0	284.0	4.0	0.0	4.0	23.0
EC:1.5.1.3	40160.7	31770.759999999995	27077.9	28989.19	28616.57	27442.37	15411.91	29448.56	24557.88	29663.42	18148.48	15533.34	28815.090000000004	43958.84	40309.46	31975.88	29808.5	26261.1	34930.64	32032.099999999995	34860.83	33527.99	39355.95	21356.28	26438.04	20581.090000000004	18829.84	25273.17
EC:1.5.1.33	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0
EC:1.5.1.34	19.75	8.25	3906.83	5508.6	5838.530000000001	1854.08	4166.17	2022.92	1975.08	1992.83	841.58	1446.54	1137.92	691.75	19.25	418.0	700.0	591.74	1394.75	1074.36	543.17	19.0	12.75	2.75	3252.58	3398.08	3434.67	1654.75
EC:1.5.1.36	2.67	16.17	108.66	356.77	353.53	237.74	169.42	87.67	103.33	74.33	40.33	63.0	57.67	26.840000000000003	152.5	572.8299999999999	809.5	1369.32	156.59	1100.86	359.0	248.34	310.66	3.83	186.5	229.66000000000005	134.67	121.0
EC:1.5.1.38	9525.28	935.25	9481.83	23936.6	17513.53	17435.5	5201.17	18366.76	2799.58	3997.33	4985.58	5727.04	5046.42	1003.75	1152.25	1064.0	1465.0	1811.74	1980.25	1360.86	579.17	126.0	47.5	4391.75	3305.75	3436.58	3434.67	1700.75
EC:1.5.1.39	21.33	828.6	2274.4	453.4	166.0	13983.93	857.0	14344.75	1262.05	1344.25	5261.6	4995.55	2539.0	1909.0	1125.3	7.8	148.5	13.45	514.8	437.2	213.65	104.8	78.7	6749.6	83.6	42.8	0.0	0.0
EC:1.5.1.41	19.75	8.25	3904.83	5508.6	5838.530000000001	1654.83	4108.17	2007.42	1975.08	1983.83	841.58	1430.25	1126.42	19.75	19.25	418.0	669.0	591.74	1388.75	1074.36	543.17	19.0	12.75	2.75	3219.0	3379.08	3434.67	1624.75
EC:1.5.1.43	0.0	0.0	0.0	0.0	0.0	10.5	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.25	0.0	0.0	0.0
EC:1.5.1.45	0.0	0.0	0.0	0.0	0.0	59.0	27.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0
EC:1.5.1.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.5.1.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.5.1.5	39977.95	35451.85	23856.9	22607.34	22316.7	27900.46	10140.9	28028.97	21884.800000000003	27572.92	17584.239999999998	14389.34	29064.840000000004	44857.59	41253.880000000005	31850.88	29088.5	25740.69	33541.64	30989.07	34287.32	33633.99	39126.53	21487.19	23266.79	17026.08	15270.5	23613.42
EC:1.5.1.6	0.0	0.0	0.0	0.0	0.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.5.1.7	443.0	902.0	1745.0	727.0	0.0	5523.13	1802.4	6606.35	14578.08	19417.25	4710.9	4411.75	18375.0	4431.0	719.5	452.0	537.5	85.25	1691.5	1874.0	270.25	98.6	3.5	9411.5	2030.53	1757.0	387.0	1922.0
EC:1.5.1.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.5.1.9	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
EC:1.5.3.1	1213.0	414.0	425.0	91.0	119.0	488.0	134.0	4.0	0.0	16.0	0.0	10.0	3.0	84.0	154.0	49.0	0.0	245.0	280.0	63.67	126.0	259.0	119.75	0.0	27.5	8.0	0.0	0.0
EC:1.5.3.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.5.3.19	0.0	0.0	0.0	0.0	0.0	9.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.5.3.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.5.5.1	183.0	61.0	66.0	13.0	17.0	689.5	109.0	40.0	0.0	13.0	5.0	18.79	6.0	12.0	22.0	9.0	0.0	35.0	40.0	12.0	18.0	37.0	17.0	0.0	91.25	44.0	0.0	32.0
EC:1.5.5.2	205.42	85.42	3972.66	5522.77	5855.530000000001	2711.74	4292.0	2115.25	1998.75	2050.33	884.75	1471.87	1158.42	58.59	193.75	581.8299999999999	809.5	1409.07	1551.59	1119.03	913.5	304.34000000000003	343.16	74.75	3651.99	3631.08	3493.5	2401.42
EC:1.5.8.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.5.8.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.5.8.4	18.0	22.0	2.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.5.98.1	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.5.98.2	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
EC:1.5.99.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.5.99.15	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.5.99.6	0.0	4.0	15.0	0.0	0.0	17.0	0.0	2.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.6.1.1	182.75	54.25	3968.83	5521.6	5855.530000000001	1944.83	4179.17	2026.42	1975.08	1996.83	841.58	1449.04	1132.42	31.75	41.25	425.0	669.0	626.74	1428.75	1083.36	561.17	56.0	29.75	2.75	3264.0	3405.08	3434.67	1654.75
EC:1.6.1.2	614.84	231.84	8011.32	11058.54	11728.06	5529.98	8630.0	4182.0	3985.5	4121.66	1766.5	2968.53	2310.34	129.18	409.5	1176.41	1619.0	2853.14	3149.9300000000003	2248.7200000000003	1845.0	649.4300000000001	697.82	135.5	7261.32	7241.16	6971.0	4808.84
EC:1.6.2.4	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.6.3.3	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.6.3.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
