function	46	25	22	11	2	40	235A	228A	227A	226A	073A	107A	106A	105A	097A	075A	081A	083A	085A	215A	088A	260A	259A	261A	167A	140A	146A	151A	156A	258A	161A	158A	162A	124A	119A	134A	135A	137A	115A	111A	120A	129A
EC:1.1.1.306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5	6.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.308	10.0	2.33	6.0	10.67	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.31	509.5	518.5	541.6800000000001	697.8399999999999	1009.2	439.82	67.0	135.0	140.1	528.8	3502.0	571.62	1141.4	293.07	244.04	1442.13	199.8	487.0	451.87	2020.94	346.3	522.0	888.7	526.0	1004.3	390.0	731.0	1094.6	591.0	2194.0	343.63	287.5	381.6	5652.5	2069.0	6120.17	6213.0	4715.0	1441.5	2863.1	6705.5	2701.5
EC:1.1.1.310	7.0	2.33	0.0	1.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.312	19.0	39.0	15.0	35.0	47.0	47.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
EC:1.1.1.313	6.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1068.86	0.0	418.0	669.0	586.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1036.14	0.0	989.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.320	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	672.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	6.0	0.0	116.0	126.0	0.0	0.0	0.0	25.0	0.0	0.0	13.0	0.0	24.0	593.0	34.0	116.0	211.0	40.0	15.0	59.0	125.0	25.0
EC:1.1.1.325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5	6.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.335	12.33	8.0	13.0	13.0	31.0	15.0	0.0	0.0	0.0	0.0	672.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	6.0	471.01	469.67	392.33	0.0	0.0	0.0	25.0	0.0	0.0	13.0	339.0	26.33	876.0	276.0	285.0	425.67	349.0	170.67	59.0	360.0	330.33
EC:1.1.1.336	7703.62	6830.5	7707.08	6882.76	290.35	8616.89	1701.75	3436.67	3421.91	3301.25	81.59	323.41	267.34000000000003	970.5	1106.36	173.75	572.8299999999999	809.5	1374.07	27.58	1511.59	1841.02	2616.34	2104.66	40.59	6887.01	6078.42	2793.67	2873.25	9268.83	5081.23	2051.83	1459.67	800.05	671.75	316.25	312.34	412.5	429.14	39.8	586.8	575.66
EC:1.1.1.337	43.0	30.0	45.0	52.0	93.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.338	7.0	0.0	0.0	0.0	11.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.339	8.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	17.0	38.25	18.0	9.0	22.0	8.25	0.0	35.0	0.0	42.25	7.0	2.25	0.0	20.0	0.0	9.0	1.75	8.0	14.5	0.0	3.0	0.0	117.75	14.75	61.25	68.75	14.5	6.0	13.0	25.0	9.0
EC:1.1.1.34	0.0	0.0	12.0	0.0	0.0	10.0	0.0	0.0	0.0	3.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.343	47030.04	69178.66	48399.0	55877.6	69873.34999999999	50635.92	23531.42	15156.5	16415.48	22319.01	34308.59	36127.53	30546.39	31845.82	28275.07	35395.380000000005	29561.88	27336.0	24927.19	15881.69	28730.14	24300.01	20781.34	18063.16	27755.14	25404.370000000003	20277.07	25229.67	22842.25	23261.5	29161.26	18495.93	23067.69	26026.5	22738.4	17658.25	19840.67	21421.05	29178.92	27941.300000000003	17545.85	11338.68
EC:1.1.1.346	22794.87	20283.5	22625.75	20340.36	333.81	25583.51	4874.25	10304.01	10128.24	9687.5	731.25	39.0	57.0	1629.51	3223.08	57.75	1254.0	2038.0	1775.2200000000005	8.25	4162.5	0.0	116.0	126.0	15.75	6871.5	7347.25	7079.51	8596.75	0.0	4847.93	6142.99	4351.28	847.75	165.25	203.75	226.0	209.5	193.0	68.0	251.0	302.0
EC:1.1.1.35	15596.08	13879.83	15516.17	14243.03	4526.66	17491.0	3341.5	6883.34	6851.66	6678.0	115.5	59.5	133.0	1122.34	2237.3900000000003	111.5	1174.0	1736.0	1828.48	111.0	3102.5	863.5	836.0	449.5	113.5	4760.0	5070.5	5222.34	6177.5	1628.0	3308.12	4290.66	3039.02	74.5	78.5	211.0	111.0	272.0	133.0	96.5	34.0	323.0
EC:1.1.1.350	7577.29	6742.5	7541.92	6741.5	29.75	8511.84	1668.75	3569.34	3567.41	3364.75	19.75	12.75	19.0	549.84	1074.36	19.25	418.0	669.0	591.74	100.75	1403.0	0.0	81.0	0.0	5.25	2324.5	2483.75	2379.84	2906.25	0.0	1615.48	2073.66	1452.59	97.25	23.75	17.25	22.0	54.5	60.0	19.0	28.0	111.0
EC:1.1.1.36	151.0	132.0	136.0	222.0	358.6	155.22	2.0	0.0	20.0	78.25	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	63.0	96.0	5.0	0.0	43.0	0.0	3.0
EC:1.1.1.361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.363	46952.04	69148.33	48349.33	55793.93	69801.75	50617.14	23528.42	15156.5	16395.68	22304.76	33721.59	36144.53	30576.39	31894.82	27721.4	35417.380000000005	29556.88	27303.0	24962.19	10281.69	28531.14	21728.01	17513.34	13402.16	23366.14	25404.370000000003	20286.07	25229.67	21662.25	29325.5	23673.26	16801.93	19722.69	26042.5	22746.4	17252.25	19090.67	20560.05	29184.92	25592.300000000003	17559.85	11255.68
EC:1.1.1.367	0.0	4.0	0.0	6.0	9.0	0.0	0.0	2.0	0.0	14.0	35.0	0.0	0.0	0.0	0.5	2.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	180.0	4.0	4575.67	3614.0	429.0	0.0	0.0	3454.0	0.0	0.0	101.4	122.0	8.0	8.0	6.0	48.4	24.4	98.4	6.0
EC:1.1.1.368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.369	253.87	142.0	328.5	258.17	443.84	211.33	745.67	50.83	174.5	282.66	267.84000000000003	344.66	324.34000000000003	419.33	3517.25	315.5	1426.83	2147.5	2613.3	245.50000000000003	206.34	1152.0	2124.67	1407.33	71.34	1070.95	57.57	84.9	16.0	11024.0	3508.74	99.35	2998.79	495.5	283.9	276.17	273.0	647.0	234.5	138.8	306.1	653.1
EC:1.1.1.37	10264.46	8567.33	9266.59	8827.93	9873.38	11156.72	2483.42	3505.5	3763.08	3993.49	7631.59	3242.16	2660.34	3429.0	3780.03	3244.75	2352.83	2766.5	2489.57	11157.25	6074.59	14991.01	13919.34	15450.16	8911.09	18745.74	11619.72	6407.97	7450.25	27764.4	15931.03	8826.029999999999	8371.84	13029.25	12054.55	5129.25	8722.17	10709.5	6229.67	9894.6	12426.7	6425.03
EC:1.1.1.370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.371	10.0	12.33	0.0	20.67	28.0	10.22	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.373	7571.0	6742.5	7515.25	6742.93	33.18	8494.5	1580.75	3300.0	3170.75	3066.75	19.75	12.75	19.0	536.5	5.5	19.25	0.0	0.0	4.75	2.75	1364.75	0.0	0.0	0.0	5.25	2251.0	2409.25	2317.5	2817.25	0.0	568.75	2017.5	441.75	15.25	15.75	4.25	0.0	4.5	41.0	0.0	0.0	5.0
EC:1.1.1.374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.376	13.0	39.0	15.0	26.0	47.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.377	13.0	39.0	15.0	26.0	47.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.378	13.0	39.0	15.0	26.0	47.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.38	46735.12	68960.84	48006.92999999999	55497.7	69389.95	50462.01	21163.75	15547.35	16202.4	21667.300000000003	38212.75	35901.619999999995	31055.4	31688.42	28860.4	38114.88	29951.8	27514.5	24192.11	12827.19	29631.05	20570.33	17431.7	11777.0	28478.47	22247.73	20657.72	28890.95	25813.050000000003	10858.0	24587.870000000003	20204.42	23739.76	28109.09	24933.32	29232.26	25985.07	36322.2	31368.1	26553.3	23485.77	30995.43
EC:1.1.1.380	7579.12	6745.17	7517.92	6746.17	31.92	8496.33	1580.75	3300.0	3175.75	3066.75	19.75	12.75	19.0	536.5	1074.36	19.25	418.0	669.0	591.74	2.75	1364.75	0.0	0.0	0.0	5.25	2251.0	2409.25	2317.5	2817.25	0.0	1604.89	2017.5	1431.1799999999998	15.25	15.75	6.42	0.0	4.5	41.0	0.0	0.0	5.0
EC:1.1.1.381	9578.96	7976.0	8525.08	7734.26	5120.85	10405.17	2356.42	3485.5	3551.58	3536.41	4454.59	3236.41	2491.34	2888.5	2141.36	3066.75	2022.83	2055.5	1910.07	67.75	4655.59	31.0	42.17	18.33	255.59	2337.0	2631.42	3227.67	3130.25	1295.0	2127.23	2121.83	1958.01	15.25	15.75	4.25	0.0	4.5	41.0	0.0	0.0	5.0
EC:1.1.1.385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.4	0.0	62.0	93.34	274.0	6890.0	56.0	46.0	0.0	12.0	15.0	116.0	17.75	63.0	18.0	109.0	80.0	635.0	796.0	1185.0	134.0	514.0	846.0	636.0	434.0	20.0	155.0	117.0	64.0	536.0	3283.0	48.0	136.0	60.0	15.0	18.0	10.0	7.0	6.0	6.0	0.0	10.0	8.0
EC:1.1.1.40	8367.460000000001	7285.0	8322.0	7727.26	1443.08	9179.69	2434.42	3515.5	3711.58	3985.99	2928.59	343.91	392.34	1183.75	2202.36	268.25	597.8299999999999	1028.0	1411.32	8368.75	2271.09	10348.01	10020.09	11702.16	6677.34	10946.37	7008.07	3995.32	5571.25	13917.4	11366.13	6504.93	6611.09	8591.75	8094.65	3733.5	6305.92	7338.25	4269.42	6581.299999999999	8206.849999999999	4679.68
EC:1.1.1.41	76.28999999999999	58.16	65.0	78.84	207.5	82.5	0.0	0.0	0.0	0.0	412.0	38.0	465.0	87.0	1081.2	156.0	453.0	915.5	831.49	1674.0	10.5	140.0	178.0	125.0	124.75	164.32999999999998	393.17	9.5	340.0	36.0	1109.14	75.67	1001.43	302.67	185.67	313.5	110.0	539.0	210.67	234.33	216.0	739.6700000000001
EC:1.1.1.42	8274.210000000001	7277.0	8381.09	7736.6	4843.25	9218.77	4343.42	3890.5	5540.88	5842.79	4997.59	491.36	967.99	1439.4	3639.4	2101.05	1437.88	1708.5	2123.2699999999995	11723.85	3726.64	10272.33	13286.62	11404.83	11375.06	12358.62	10899.32	7552.42	8984.75	16575.9	15462.179999999998	8180.18	9448.94	4309.17	6016.4	11179.51	6983.42	17320.5	6084.83	7339.57	4490.27	18795.26
EC:1.1.1.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	17.0	37.0	18.0	9.0	22.0	7.0	0.0	35.0	0.0	40.0	0.0	0.0	0.0	20.0	0.0	9.0	0.0	8.0	0.0	0.0	3.0	0.0	7.0	0.0	8.0	0.0	0.0	6.0	0.0	0.0	8.0
EC:1.1.1.44	47030.04	69178.66	48399.0	55877.6	69873.34999999999	50635.92	23531.42	15156.5	16415.48	22319.01	34308.59	36127.53	30546.39	31845.82	28275.07	35395.380000000005	29561.88	27336.0	24927.19	15881.69	28730.14	24300.01	20781.34	18063.16	27755.14	25404.370000000003	20277.07	25229.67	22842.25	23261.5	29161.26	18495.93	23067.69	26026.5	22738.4	17658.25	19840.67	21421.05	29178.92	27941.300000000003	17545.85	11338.68
EC:1.1.1.47	55.0	69.0	84.0	184.0	3550.0	102.0	23.0	127.0	20.0	48.0	513.0	248.67	152.0	57.67	82.67	116.33	337.0	461.0	631.6700000000001	140.34	303.0	899.5	807.0	448.0	286.0	251.0	153.0	762.0	441.0	3772.0	156.32999999999998	187.0	209.0	101.0	51.5	124.0	59.0	326.0	55.0	72.0	67.5	362.0
EC:1.1.1.48	84.0	83.0	70.0	117.0	153.0	96.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	3.0	0.0	0.0	0.0	3.0
EC:1.1.1.49	46952.04	69148.33	48349.33	55793.93	69801.75	50617.14	23528.42	15156.5	16395.68	22304.76	33721.59	36144.53	30576.39	31894.82	27721.4	35417.380000000005	29556.88	27303.0	24962.19	10281.69	28531.14	21728.01	17513.34	13402.16	23366.14	25404.370000000003	20286.07	25229.67	21662.25	29325.5	23673.26	16801.93	19722.69	26042.5	22746.4	17252.25	19090.67	20560.05	29184.92	25592.300000000003	17559.85	11255.68
EC:1.1.1.51	1.0	0.0	0.0	0.0	5.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.53	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.56	6.29	0.0	0.0	9.0	0.0	8.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1068.86	0.0	418.0	669.0	586.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1036.14	0.0	989.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.57	7710.7	6826.67	7586.92	6861.1	230.85	8639.05	1614.75	3384.0	3677.75	3341.95	3096.75	29.75	450.6	944.0	4248.58	712.75	1766.0	2423.0	1848.7200000000005	840.75	2640.75	894.0	1703.7	637.0	2603.75	4210.33	5583.42	2854.5	4350.75	13.0	6703.17	3000.17	6119.04	2403.92	3950.42	5909.92	2608.5	9577.5	4165.67	2442.43	2661.0	12682.17
EC:1.1.1.58	7793.41	6875.67	7725.17	7034.1	480.35	8743.47	1694.75	3538.67	3911.08	3588.2	4343.75	33.25	521.6	1145.92	3680.72	796.25	1348.0	1877.5	1263.98	3620.75	3133.25	4802.0	4136.95	3277.5	4623.5	7376.7	6414.07	4229.82	5845.75	3248.4	6388.599999999999	5022.6	6448.69	8452.52	9422.32	7726.67	6161.75	14357.75	7051.52	6090.33	9132.95	14645.52
EC:1.1.1.6	9542.41	7972.17	8401.92	7738.6	5121.35	10494.0	3509.75	3811.67	5057.88	5134.0	9233.25	3166.95	3234.0	2690.57	4093.59	4633.05	2795.8	3255.0000000000005	2072.93	3268.85	5685.55	3867.33	3968.9	1943.0	3623.72	4831.33	6395.42	5398.27	5582.75	940.0	6629.5	3694.0	6280.37	5628.59	4379.42	10721.26	9323.17	8949.5	3579.0	3852.7	6419.17	11381.33
EC:1.1.1.60	15284.41	13617.67	15188.17	13707.1	405.7	17164.39	3249.5	6869.34	6758.16	6633.2	2762.0	117.5	804.6	1191.34	2263.39	1309.5	882.0	1644.0	1455.48	2100.5	2935.0	918.83	1505.7	731.0	786.67	5023.0	5667.0	5766.84	6404.0	13.0	3570.12	4434.16	3219.85	1536.67	631.0	3572.01	2508.67	1649.0	563.3299999999999	707.77	729.67	1716.16
EC:1.1.1.61	7584.16	6751.17	7526.92	6761.6	46.55	8552.33	1580.75	3300.0	3177.75	3076.75	19.75	12.75	39.0	536.5	61.5	19.25	16.0	0.0	4.75	130.75	1396.75	2211.01	2309.67	1190.33	225.25	2707.0	2769.25	4221.5	3457.25	0.0	860.75	2481.5	932.08	320.25	384.75	609.42	276.67	1410.5	405.67	209.0	318.0	1717.33
EC:1.1.1.65	0.0	0.0	0.0	9.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.67	70.5	55.0	65.0	111.0	136.0	56.0	15.0	0.0	0.0	0.0	12.0	17.0	37.0	18.0	250.5	22.0	7.0	0.0	35.0	182.5	40.0	408.5	709.5	292.0	20.0	1014.2	28.4	43.4	8.0	3235.0	214.4	53.6	2.0	87.6	33.4	19.0	199.5	193.0	12.6	16.4	47.2	17.6
EC:1.1.1.69	2300.95	1484.34	1244.93	1515.11	5663.34	2298.18	723.67	285.83	732.97	840.9600000000002	12273.0	3242.37	2966.4	2660.82	4212.259999999999	4272.13	2479.8	2650.93	1368.11	4716.110000000001	5895.3	7700.0	6667.12	5181.33	8086.55	12845.36	10935.16	4056.25	5020.5	6348.57	12277.169999999998	5268.110000000001	9160.92	10954.61	13802.41	10366.09	8770.75	19799.25	10251.86	7781.99	12008.95	23199.86
EC:1.1.1.76	40796.29	63155.0	40975.0	49247.0	70218.0	43422.72	19266.0	11222.0	11451.8	17118.0	35979.0	38289.0	31695.0	32430.0	28061.86	37806.0	30134.0	27470.0	23547.99	5375.0	29272.0	14511.0	10242.0	7219.0	21119.0	14631.0	12705.0	20534.0	16784.0	4810.0	19341.14	10219.0	18351.43	20386.4	16773.0	13923.0	11943.0	16088.0	23494.4	21499.4	13405.4	8165.0
EC:1.1.1.77	46465.54	68595.17	47637.92	54973.6	65314.85	50094.5	20917.75	14742.67	15313.88	20572.550000000003	35371.75	35604.619999999995	30075.65	31409.74	28247.4	35686.88	29150.05	26730.5	23105.11	6544.1900000000005	28796.8	15651.83	12576.45	8097.0	23954.97	19761.95	18108.32	23113.42	20779.75	8031.5	22837.340000000004	13211.85	20964.44	16929.940000000002	18850.57	19383.34	8911.92	22003.0	27289.1	21744.0	8976.369999999999	19010.93
EC:1.1.1.79	7711.25	6835.0	7637.92	6933.43	267.61	8595.22	1630.75	3448.67	3390.08	3304.75	31.75	29.75	56.0	561.17	2152.2200000000003	41.25	845.0	1338.0	1213.73	2.75	1428.75	0.0	0.0	0.0	25.25	2303.0	2463.25	2357.17	2881.25	0.0	2650.7	2054.83	2432.94	22.25	18.75	75.25	96.0	9.5	47.0	43.0	0.0	16.0
EC:1.1.1.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.81	7812.58	6923.5	7729.25	7094.93	437.68	8675.83	1630.75	3450.67	3392.08	3354.25	715.75	46.75	98.0	579.17	2175.2200000000003	118.25	858.0	1369.0	1248.73	34.75	1482.75	461.0	710.0	405.0	205.25	2532.33	2630.92	2858.17	3077.25	0.0	2807.7	2236.5	2578.94	646.92	112.42	729.75	500.0	743.0	398.17	284.33	159.0	595.6700000000001
EC:1.1.1.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.83	7615.29	6780.0	7572.92	6838.43	74.08	8523.17	1624.75	3434.67	3382.08	3262.75	31.75	29.75	56.0	561.17	1083.36	41.25	429.0	669.0	626.74	2.75	1419.0	0.0	0.0	0.0	25.25	2279.5	2447.75	2340.17	2858.25	0.0	1605.81	2042.33	1440.26	25.25	21.75	42.25	20.0	23.5	66.0	2.0	0.0	86.0
EC:1.1.1.85	8313.54	7293.0	8383.34	7881.6	4946.049999999999	9300.3	4345.42	3890.5	5535.280000000001	5986.29	8341.59	545.86	1756.9899999999998	1737.65	3935.9	3284.55	1494.88	2131.5	2352.02	16022.85	4182.64	16663.84	16855.04	15385.16	13949.56	15943.1	12337.54	8581.17	11263.05	16660.9	16270.429999999998	11824.2	11768.02	11415.34	12944.47	15393.76	12299.74	24079.45	10554.52	11777.6	10848.12	25079.11
EC:1.1.1.86	8306.54	7271.0	8371.34	7850.6	4937.049999999999	9249.3	4345.42	3890.5	5551.280000000001	5849.29	6612.59	475.86	1011.99	1616.65	3915.9	2309.55	1443.88	1866.5	2117.0199999999995	15808.85	4171.64	16296.84	16387.04	15401.16	13881.56	15744.1	11890.54	8105.17	10801.05	16647.9	16207.429999999998	11410.2	11675.02	12372.34	14413.47	14732.76	12960.74	24555.45	11423.52	11723.6	12806.12	25184.11
